,HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.premise,Input.hypothesis,Input.label,Input.prompt,Answer.semantic-similarity.label,Approve,Reject
67,32TMVRKDGO32UCTWMW3HCMVCTR384A,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:33:42 PST 2019,3,BatchId:3501818;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:33:42 PST 2019,,,3GDTJDAPVWGLLMGWI28FN08XTMH8MZ,21,Submitted,Wed Jan 16 14:39:50 PST 2019,Wed Jan 16 14:46:23 PST 2019,Sat Jan 19 14:46:23 PST 2019,,,,393,0% (0/0),0% (0/0),0% (0/0),two children  walking across the street at the stop sign,There are / is (a) window on side of bus,0,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",3,,
68,32TMVRKDGO32UCTWMW3HCMVCTR384A,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:33:42 PST 2019,3,BatchId:3501818;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:33:42 PST 2019,,,3OS46CRSLH4H7VRH3FC8QIVJEK36VS,19,Submitted,Wed Jan 16 14:40:34 PST 2019,Wed Jan 16 14:44:51 PST 2019,Sat Jan 19 14:44:51 PST 2019,,,,257,0% (0/0),0% (0/0),0% (0/0),two children  walking across the street at the stop sign,There are / is (a) window on side of bus,0,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",1 - Not At All,,
69,3UL5XDRDNDOKQVXW01MRHE1QTNY85F,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:33:42 PST 2019,3,BatchId:3501818;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:33:42 PST 2019,,,33IZTU6J836EYIU9A7GTF8OWCK7SX2,3,Submitted,Wed Jan 16 14:39:28 PST 2019,Wed Jan 16 14:44:09 PST 2019,Sat Jan 19 14:44:09 PST 2019,,,,281,0% (0/0),0% (0/0),0% (0/0),A professional baseball player steps into the batter's box in front of a catcher and umpire.,There are / is (a) the number 35 on his sleeve,1,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",2,,
70,3UL5XDRDNDOKQVXW01MRHE1QTNY85F,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:33:42 PST 2019,3,BatchId:3501818;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:33:42 PST 2019,,,3L70J4KAZIRW0G3Y27TQ01RYAWODAP,15,Submitted,Wed Jan 16 14:38:35 PST 2019,Wed Jan 16 14:38:54 PST 2019,Sat Jan 19 14:38:54 PST 2019,,,,19,0% (0/0),0% (0/0),0% (0/0),A professional baseball player steps into the batter's box in front of a catcher and umpire.,There are / is (a) the number 35 on his sleeve,1,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",3,,
71,3UL5XDRDNDOKQVXW01MRHE1QTNY85F,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:33:42 PST 2019,3,BatchId:3501818;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:33:42 PST 2019,,,3VNXK88KKEN4PETF1MFKASML4LAV9R,8,Submitted,Wed Jan 16 14:39:23 PST 2019,Wed Jan 16 14:39:33 PST 2019,Sat Jan 19 14:39:33 PST 2019,,,,10,0% (0/0),0% (0/0),0% (0/0),A professional baseball player steps into the batter's box in front of a catcher and umpire.,There are / is (a) the number 35 on his sleeve,1,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",2,,
72,3P4C70TRMSMDLZ6ZBMEMQGEL3WBLGW,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:33:42 PST 2019,3,BatchId:3501818;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:33:42 PST 2019,,,340UGXU9D06296HIZXAB6O9ZH6KVUI,25,Submitted,Wed Jan 16 14:39:53 PST 2019,Wed Jan 16 14:46:35 PST 2019,Sat Jan 19 14:46:35 PST 2019,,,,402,0% (0/0),0% (0/0),0% (0/0),People on horseback are lined up in formation for a parade.,There are / is (a) ear on a horse,0,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",3,,
73,3P4C70TRMSMDLZ6ZBMEMQGEL3WBLGW,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:33:42 PST 2019,3,BatchId:3501818;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:33:42 PST 2019,,,34V1S5K3GU6JAOEE0E7CY06MNSK69C,7,Submitted,Wed Jan 16 14:40:06 PST 2019,Wed Jan 16 14:45:28 PST 2019,Sat Jan 19 14:45:28 PST 2019,,,,322,0% (0/0),0% (0/0),0% (0/0),People on horseback are lined up in formation for a parade.,There are / is (a) ear on a horse,0,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",2,,
74,3P4C70TRMSMDLZ6ZBMEMQGEL3WBLGW,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:33:42 PST 2019,3,BatchId:3501818;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:33:42 PST 2019,,,3IXEICO794O2U3NSYKCTP07YHZMT6Y,6,Submitted,Wed Jan 16 14:39:45 PST 2019,Wed Jan 16 14:40:03 PST 2019,Sat Jan 19 14:40:03 PST 2019,,,,18,0% (0/0),0% (0/0),0% (0/0),People on horseback are lined up in formation for a parade.,There are / is (a) ear on a horse,0,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",2,,
75,3QE4DGPGBSGHNRZE5UF54ZCAHAGG4Y,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:33:42 PST 2019,3,BatchId:3501818;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:33:42 PST 2019,,,3483FV8BEGO8A4TFF5SXODY8HM926F,24,Submitted,Wed Jan 16 14:36:21 PST 2019,Wed Jan 16 14:36:35 PST 2019,Sat Jan 19 14:36:35 PST 2019,,,,14,0% (0/0),0% (0/0),0% (0/0),a couple of couches are in a room,There are / is (a) white light in room,1,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",3,,
76,3QE4DGPGBSGHNRZE5UF54ZCAHAGG4Y,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:33:42 PST 2019,3,BatchId:3501818;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:33:42 PST 2019,,,3IJXV6UZ1ZO57851WWGNMOWL25JIR3,6,Submitted,Wed Jan 16 14:34:54 PST 2019,Wed Jan 16 14:35:23 PST 2019,Sat Jan 19 14:35:23 PST 2019,,,,29,0% (0/0),0% (0/0),0% (0/0),a couple of couches are in a room,There are / is (a) white light in room,1,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",3,,
77,3QE4DGPGBSGHNRZE5UF54ZCAHAGG4Y,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:33:42 PST 2019,3,BatchId:3501818;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:33:42 PST 2019,,,3KWTYT08728ISMF9KS0XB3JHRRP5LR,27,Submitted,Wed Jan 16 14:35:36 PST 2019,Wed Jan 16 14:38:47 PST 2019,Sat Jan 19 14:38:47 PST 2019,,,,191,0% (0/0),0% (0/0),0% (0/0),a couple of couches are in a room,There are / is (a) white light in room,1,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",2,,
78,3QHITW7OYPEN2599HRU8BG2CF7LAQY,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:33:42 PST 2019,3,BatchId:3501818;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:33:42 PST 2019,,,3K9FOBBF2JOMIBLFOSWJ5KJ3ICPLNX,8,Submitted,Wed Jan 16 14:38:57 PST 2019,Wed Jan 16 14:39:22 PST 2019,Sat Jan 19 14:39:22 PST 2019,,,,25,0% (0/0),0% (0/0),0% (0/0),People with umbrellas walking along a city street at twilight in the rain.,There are / is (a) red umbrella on the wall,0,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",2,,
79,3QHITW7OYPEN2599HRU8BG2CF7LAQY,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:33:42 PST 2019,3,BatchId:3501818;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:33:42 PST 2019,,,3OUYGIZWR939O086FENSBPWAFTF0PZ,28,Submitted,Wed Jan 16 14:34:32 PST 2019,Wed Jan 16 14:34:38 PST 2019,Sat Jan 19 14:34:38 PST 2019,,,,6,0% (0/0),0% (0/0),0% (0/0),People with umbrellas walking along a city street at twilight in the rain.,There are / is (a) red umbrella on the wall,0,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",1 - Not At All,,
80,3QHITW7OYPEN2599HRU8BG2CF7LAQY,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:33:42 PST 2019,3,BatchId:3501818;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:33:42 PST 2019,,,3Z7VU45IP0M39TVUY6PUGSHYUKRZ1L,24,Submitted,Wed Jan 16 14:35:41 PST 2019,Wed Jan 16 14:35:56 PST 2019,Sat Jan 19 14:35:56 PST 2019,,,,15,0% (0/0),0% (0/0),0% (0/0),People with umbrellas walking along a city street at twilight in the rain.,There are / is (a) red umbrella on the wall,0,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",2,,
81,33NKDW9FFYNV4H7JNJLRBJOTCDTXCK,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:33:42 PST 2019,3,BatchId:3501818;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:33:42 PST 2019,,,3OLQQLKKNUUCTFK2S8HNZIC20VJJE4,10,Submitted,Wed Jan 16 14:36:55 PST 2019,Wed Jan 16 14:45:56 PST 2019,Sat Jan 19 14:45:56 PST 2019,,,,541,0% (0/0),0% (0/0),0% (0/0),A bird is perched on a branch of a tree.,There are / is (a) a river by the walk,0,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",2,,
82,33NKDW9FFYNV4H7JNJLRBJOTCDTXCK,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:33:42 PST 2019,3,BatchId:3501818;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:33:42 PST 2019,,,3STRJBFXOYW9TI8H0O6UZJCGIU5TK2,29,Submitted,Wed Jan 16 14:35:04 PST 2019,Wed Jan 16 14:35:38 PST 2019,Sat Jan 19 14:35:38 PST 2019,,,,34,0% (0/0),0% (0/0),0% (0/0),A bird is perched on a branch of a tree.,There are / is (a) a river by the walk,0,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",2,,
83,33NKDW9FFYNV4H7JNJLRBJOTCDTXCK,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:33:42 PST 2019,3,BatchId:3501818;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:33:42 PST 2019,,,3Z7EFSHGNBJYR15DDLQT03KEQHLCXS,25,Submitted,Wed Jan 16 14:38:24 PST 2019,Wed Jan 16 14:39:44 PST 2019,Sat Jan 19 14:39:44 PST 2019,,,,80,0% (0/0),0% (0/0),0% (0/0),A bird is perched on a branch of a tree.,There are / is (a) a river by the walk,0,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",2,,
84,388CL5C1RKSRLV1AVSW4BGQMIWOLHV,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:33:42 PST 2019,3,BatchId:3501818;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:33:42 PST 2019,,,3MX2NQ3YCBZDSGWYYB3LMXE4Y0Z5XD,6,Submitted,Wed Jan 16 14:35:54 PST 2019,Wed Jan 16 14:37:45 PST 2019,Sat Jan 19 14:37:45 PST 2019,,,,111,0% (0/0),0% (0/0),0% (0/0),A professional baseball player steps into the batter's box in front of a catcher and umpire.,There are / is (a) String on the red tag.,0,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",2,,
85,388CL5C1RKSRLV1AVSW4BGQMIWOLHV,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:33:42 PST 2019,3,BatchId:3501818;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:33:42 PST 2019,,,3VNL7UK1XHOYDWG3ZDFXJ6KBAYOTF0,18,Submitted,Wed Jan 16 14:34:54 PST 2019,Wed Jan 16 14:38:38 PST 2019,Sat Jan 19 14:38:38 PST 2019,,,,224,0% (0/0),0% (0/0),0% (0/0),A professional baseball player steps into the batter's box in front of a catcher and umpire.,There are / is (a) String on the red tag.,0,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",3,,
86,388CL5C1RKSRLV1AVSW4BGQMIWOLHV,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:33:42 PST 2019,3,BatchId:3501818;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:33:42 PST 2019,,,3YHH42UU5DKJXFT8NMULU8NQAJDL0L,2,Submitted,Wed Jan 16 14:33:49 PST 2019,Wed Jan 16 14:34:11 PST 2019,Sat Jan 19 14:34:11 PST 2019,,,,22,0% (0/0),0% (0/0),0% (0/0),A professional baseball player steps into the batter's box in front of a catcher and umpire.,There are / is (a) String on the red tag.,0,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",1 - Not At All,,
87,3C8QQOM6JQ6RHQCU1AEPBSR1I93LIO,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:33:42 PST 2019,3,BatchId:3501818;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:33:42 PST 2019,,,3IJXV6UZ1ZO57851WWGNMOWL25KRID,20,Submitted,Wed Jan 16 14:38:24 PST 2019,Wed Jan 16 14:38:32 PST 2019,Sat Jan 19 14:38:32 PST 2019,,,,8,0% (0/0),0% (0/0),0% (0/0),People on horseback are lined up in formation for a parade.,There are / is (a) signs on posts,1,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",3,,
88,3C8QQOM6JQ6RHQCU1AEPBSR1I93LIO,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:33:42 PST 2019,3,BatchId:3501818;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:33:42 PST 2019,,,3IXQG4FA2V3PG0V9W5OK9GSE1TU9BZ,30,Submitted,Wed Jan 16 14:43:59 PST 2019,Wed Jan 16 14:47:57 PST 2019,Sat Jan 19 14:47:57 PST 2019,,,,238,0% (0/0),0% (0/0),0% (0/0),People on horseback are lined up in formation for a parade.,There are / is (a) signs on posts,1,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",2,,
89,3C8QQOM6JQ6RHQCU1AEPBSR1I93LIO,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:33:42 PST 2019,3,BatchId:3501818;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:33:42 PST 2019,,,3JJVG1YBED26FDTXTFB3X0NCFXB5B4,18,Submitted,Wed Jan 16 14:35:09 PST 2019,Wed Jan 16 14:38:53 PST 2019,Sat Jan 19 14:38:53 PST 2019,,,,224,0% (0/0),0% (0/0),0% (0/0),People on horseback are lined up in formation for a parade.,There are / is (a) signs on posts,1,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",3,,
90,34HEO7RUG7ZNE6O9U6J8G6CHBTNARZ,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:33:42 PST 2019,3,BatchId:3501818;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:33:42 PST 2019,,,37M28K1J0SI9323QC3F13ZMBFGLAJ0,4,Submitted,Wed Jan 16 14:38:09 PST 2019,Wed Jan 16 14:42:53 PST 2019,Sat Jan 19 14:42:53 PST 2019,,,,284,0% (0/0),0% (0/0),0% (0/0),A dog standing on the floor while looking forward.,the floor is made of tiles,1,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",2,,
91,34HEO7RUG7ZNE6O9U6J8G6CHBTNARZ,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:33:42 PST 2019,3,BatchId:3501818;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:33:42 PST 2019,,,3SNLUL3WO6SZD15OLT85JFBXQ8IULY,18,Submitted,Wed Jan 16 14:38:49 PST 2019,Wed Jan 16 14:43:22 PST 2019,Sat Jan 19 14:43:22 PST 2019,,,,273,0% (0/0),0% (0/0),0% (0/0),A dog standing on the floor while looking forward.,the floor is made of tiles,1,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",2,,
92,34HEO7RUG7ZNE6O9U6J8G6CHBTNARZ,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:33:42 PST 2019,3,BatchId:3501818;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:33:42 PST 2019,,,3ZAK8W07I6JMG5G2W0MMLVJ9NA80UW,20,Submitted,Wed Jan 16 14:39:54 PST 2019,Wed Jan 16 14:40:00 PST 2019,Sat Jan 19 14:40:00 PST 2019,,,,6,0% (0/0),0% (0/0),0% (0/0),A dog standing on the floor while looking forward.,the floor is made of tiles,1,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",2,,
93,3S829FDFT36599DXNFG2VP6BXD5XDK,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:33:42 PST 2019,3,BatchId:3501818;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:33:42 PST 2019,,,36DSNE9QZ73Y56XRMMKJ4U6G4XPJO8,24,Submitted,Wed Jan 16 14:37:12 PST 2019,Wed Jan 16 14:37:20 PST 2019,Sat Jan 19 14:37:20 PST 2019,,,,8,0% (0/0),0% (0/0),0% (0/0),Woman playing tennis on green and gray court,There are / is (a) Two computer screens are next to each other.,0,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",1 - Not At All,,
94,3S829FDFT36599DXNFG2VP6BXD5XDK,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:33:42 PST 2019,3,BatchId:3501818;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:33:42 PST 2019,,,3E7TUJ2EGERIVXTTA1FQ46GE4E69D6,4,Submitted,Wed Jan 16 14:36:45 PST 2019,Wed Jan 16 14:38:56 PST 2019,Sat Jan 19 14:38:56 PST 2019,,,,131,0% (0/0),0% (0/0),0% (0/0),Woman playing tennis on green and gray court,There are / is (a) Two computer screens are next to each other.,0,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",3,,
95,3S829FDFT36599DXNFG2VP6BXD5XDK,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:33:42 PST 2019,3,BatchId:3501818;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:33:42 PST 2019,,,3OSWBBLG1G28WTBRDHL4K92WBHXXDD,25,Submitted,Wed Jan 16 14:39:15 PST 2019,Wed Jan 16 14:43:27 PST 2019,Sat Jan 19 14:43:27 PST 2019,,,,252,0% (0/0),0% (0/0),0% (0/0),Woman playing tennis on green and gray court,There are / is (a) Two computer screens are next to each other.,0,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",3,,
96,34D9ZRXCYSZZFLOM9VJD6GHDXV6ASN,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:33:42 PST 2019,3,BatchId:3501818;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:33:42 PST 2019,,,34T446B1C2JQUBZ2A91MRPX3GA10CM,31,Submitted,Wed Jan 16 14:39:22 PST 2019,Wed Jan 16 14:39:50 PST 2019,Sat Jan 19 14:39:50 PST 2019,,,,28,0% (0/0),0% (0/0),0% (0/0),An elephant slakes his thirst by a river as an egret walks behind.,There are / is (a) a elephant in the water,1,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",3,,
97,34D9ZRXCYSZZFLOM9VJD6GHDXV6ASN,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:33:42 PST 2019,3,BatchId:3501818;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:33:42 PST 2019,,,3GFK2QRXXBMY3GR8O67ZKE0XPYTW5B,32,Submitted,Wed Jan 16 14:40:02 PST 2019,Wed Jan 16 14:45:40 PST 2019,Sat Jan 19 14:45:40 PST 2019,,,,338,0% (0/0),0% (0/0),0% (0/0),An elephant slakes his thirst by a river as an egret walks behind.,There are / is (a) a elephant in the water,1,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?","4 - Yes, absolutely",,
98,34D9ZRXCYSZZFLOM9VJD6GHDXV6ASN,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:33:42 PST 2019,3,BatchId:3501818;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:33:42 PST 2019,,,3PPTZCWALSPRQXFBJLF9HTP62WKZQH,3,Submitted,Wed Jan 16 14:38:56 PST 2019,Wed Jan 16 14:43:11 PST 2019,Sat Jan 19 14:43:11 PST 2019,,,,255,0% (0/0),0% (0/0),0% (0/0),An elephant slakes his thirst by a river as an egret walks behind.,There are / is (a) a elephant in the water,1,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",2,,
99,3I6NF2WGIH1ZJA3EJZYF9RIOH6BG53,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:33:42 PST 2019,3,BatchId:3501818;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:33:42 PST 2019,,,320DUZ38G9RADTGTY37BZLXEDBZGJJ,4,Submitted,Wed Jan 16 14:40:38 PST 2019,Wed Jan 16 14:49:08 PST 2019,Sat Jan 19 14:49:08 PST 2019,,,,510,0% (0/0),0% (0/0),0% (0/0),"A desk with a stuffed animal, keyboard, a monitor, speakers and a mouse on it. ",There are / is (a) The coins are laying on a piece of paper.,1,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",2,,
100,3I6NF2WGIH1ZJA3EJZYF9RIOH6BG53,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:33:42 PST 2019,3,BatchId:3501818;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:33:42 PST 2019,,,37FMASSAYEWIR1OC0ZUXM9RHKJIBIL,30,Submitted,Wed Jan 16 14:40:43 PST 2019,Wed Jan 16 14:48:08 PST 2019,Sat Jan 19 14:48:08 PST 2019,,,,445,0% (0/0),0% (0/0),0% (0/0),"A desk with a stuffed animal, keyboard, a monitor, speakers and a mouse on it. ",There are / is (a) The coins are laying on a piece of paper.,1,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",3,,
